"date_","continent","location","population","new_people_vaccinated_smoothed","cumsum_vac"
"2020-07-27","Africa","Gambia",2486937,0,0.0
"2020-07-28","Africa","Gambia",2486937,0,0.0
"2020-07-29","Africa","Gambia",2486937,0,0.0
"2020-07-30","Africa","Gambia",2486937,0,0.0
"2020-07-31","Africa","Gambia",2486937,0,0.0
"2020-08-01","Africa","Gambia",2486937,0,0.0
"2020-08-02","Africa","Gambia",2486937,0,0.0
"2020-08-03","Africa","Gambia",2486937,0,0.0
"2020-08-04","Africa","Gambia",2486937,0,0.0
"2020-08-05","Africa","Gambia",2486937,0,0.0
"2020-08-06","Africa","Gambia",2486937,0,0.0
"2020-08-07","Africa","Gambia",2486937,0,0.0
"2020-08-08","Africa","Gambia",2486937,0,0.0
"2020-08-09","Africa","Gambia",2486937,0,0.0
"2020-08-10","Africa","Gambia",2486937,0,0.0
"2020-08-11","Africa","Gambia",2486937,0,0.0
"2020-08-12","Africa","Gambia",2486937,0,0.0
"2020-08-13","Africa","Gambia",2486937,0,0.0
"2020-08-14","Africa","Gambia",2486937,0,0.0
"2020-08-15","Africa","Gambia",2486937,0,0.0
"2020-08-16","Africa","Gambia",2486937,0,0.0
"2020-08-17","Africa","Gambia",2486937,0,0.0
"2020-08-18","Africa","Gambia",2486937,0,0.0
"2020-08-19","Africa","Gambia",2486937,0,0.0
"2020-08-20","Africa","Gambia",2486937,0,0.0
"2020-08-21","Africa","Gambia",2486937,0,0.0
"2020-08-22","Africa","Gambia",2486937,0,0.0
"2020-08-23","Africa","Gambia",2486937,0,0.0
"2020-08-24","Africa","Gambia",2486937,0,0.0
"2020-08-25","Africa","Gambia",2486937,0,0.0
"2020-08-26","Africa","Gambia",2486937,0,0.0
"2020-08-27","Africa","Gambia",2486937,0,0.0
"2020-08-28","Africa","Gambia",2486937,0,0.0
"2020-08-29","Africa","Gambia",2486937,0,0.0
"2020-08-30","Africa","Gambia",2486937,0,0.0
"2020-08-31","Africa","Gambia",2486937,0,0.0
"2020-09-01","Africa","Gambia",2486937,0,0.0
"2020-09-02","Africa","Gambia",2486937,0,0.0
"2020-09-03","Africa","Gambia",2486937,0,0.0
"2020-09-04","Africa","Gambia",2486937,0,0.0
"2020-09-05","Africa","Gambia",2486937,0,0.0
"2020-09-06","Africa","Gambia",2486937,0,0.0
"2020-09-07","Africa","Gambia",2486937,0,0.0
"2020-09-08","Africa","Gambia",2486937,0,0.0
"2020-09-09","Africa","Gambia",2486937,0,0.0
"2020-09-10","Africa","Gambia",2486937,0,0.0
"2020-09-11","Africa","Gambia",2486937,0,0.0
"2020-09-12","Africa","Gambia",2486937,0,0.0
"2020-09-13","Africa","Gambia",2486937,0,0.0
"2020-09-14","Africa","Gambia",2486937,0,0.0
"2020-09-15","Africa","Gambia",2486937,0,0.0
"2020-09-16","Africa","Gambia",2486937,0,0.0
"2020-09-17","Africa","Gambia",2486937,0,0.0
"2020-09-18","Africa","Gambia",2486937,0,0.0
"2020-09-19","Africa","Gambia",2486937,0,0.0
"2020-09-20","Africa","Gambia",2486937,0,0.0
"2020-09-21","Africa","Gambia",2486937,0,0.0
"2020-09-22","Africa","Gambia",2486937,0,0.0
"2020-09-23","Africa","Gambia",2486937,0,0.0
"2020-09-24","Africa","Gambia",2486937,0,0.0
"2020-09-25","Africa","Gambia",2486937,0,0.0
"2020-09-26","Africa","Gambia",2486937,0,0.0
"2020-09-27","Africa","Gambia",2486937,0,0.0
"2020-09-28","Africa","Gambia",2486937,0,0.0
"2020-09-29","Africa","Gambia",2486937,0,0.0
"2020-09-30","Africa","Gambia",2486937,0,0.0
"2020-10-01","Africa","Gambia",2486937,0,0.0
"2020-10-02","Africa","Gambia",2486937,0,0.0
"2020-10-03","Africa","Gambia",2486937,0,0.0
"2020-10-04","Africa","Gambia",2486937,0,0.0
"2020-10-05","Africa","Gambia",2486937,0,0.0
"2020-10-06","Africa","Gambia",2486937,0,0.0
"2020-10-07","Africa","Gambia",2486937,0,0.0
"2020-10-08","Africa","Gambia",2486937,0,0.0
"2020-10-09","Africa","Gambia",2486937,0,0.0
"2020-10-10","Africa","Gambia",2486937,0,0.0
"2020-10-11","Africa","Gambia",2486937,0,0.0
"2020-10-12","Africa","Gambia",2486937,0,0.0
"2020-10-13","Africa","Gambia",2486937,0,0.0
"2020-10-14","Africa","Gambia",2486937,0,0.0
"2020-10-15","Africa","Gambia",2486937,0,0.0
"2020-10-16","Africa","Gambia",2486937,0,0.0
"2020-10-17","Africa","Gambia",2486937,0,0.0
"2020-10-18","Africa","Gambia",2486937,0,0.0
"2020-10-19","Africa","Gambia",2486937,0,0.0
"2020-10-20","Africa","Gambia",2486937,0,0.0
"2020-10-21","Africa","Gambia",2486937,0,0.0
"2020-10-22","Africa","Gambia",2486937,0,0.0
"2020-10-23","Africa","Gambia",2486937,0,0.0
"2020-10-24","Africa","Gambia",2486937,0,0.0
"2020-10-25","Africa","Gambia",2486937,0,0.0
"2020-10-26","Africa","Gambia",2486937,0,0.0
"2020-10-27","Africa","Gambia",2486937,0,0.0
"2020-10-28","Africa","Gambia",2486937,0,0.0
"2020-10-29","Africa","Gambia",2486937,0,0.0
"2020-10-30","Africa","Gambia",2486937,0,0.0
"2020-10-31","Africa","Gambia",2486937,0,0.0
"2020-11-01","Africa","Gambia",2486937,0,0.0
"2020-11-02","Africa","Gambia",2486937,0,0.0
"2020-11-03","Africa","Gambia",2486937,0,0.0
"2020-11-04","Africa","Gambia",2486937,0,0.0
"2020-11-05","Africa","Gambia",2486937,0,0.0
"2020-11-06","Africa","Gambia",2486937,0,0.0
"2020-11-07","Africa","Gambia",2486937,0,0.0
"2020-11-08","Africa","Gambia",2486937,0,0.0
"2020-11-09","Africa","Gambia",2486937,0,0.0
"2020-11-10","Africa","Gambia",2486937,0,0.0
"2020-11-11","Africa","Gambia",2486937,0,0.0
"2020-11-12","Africa","Gambia",2486937,0,0.0
"2020-11-13","Africa","Gambia",2486937,0,0.0
"2020-11-14","Africa","Gambia",2486937,0,0.0
"2020-11-15","Africa","Gambia",2486937,0,0.0
"2020-11-16","Africa","Gambia",2486937,0,0.0
"2020-11-17","Africa","Gambia",2486937,0,0.0
"2020-11-18","Africa","Gambia",2486937,0,0.0
"2020-11-19","Africa","Gambia",2486937,0,0.0
"2020-11-20","Africa","Gambia",2486937,0,0.0
"2020-11-21","Africa","Gambia",2486937,0,0.0
"2020-11-22","Africa","Gambia",2486937,0,0.0
"2020-11-23","Africa","Gambia",2486937,0,0.0
"2020-11-24","Africa","Gambia",2486937,0,0.0
"2020-11-25","Africa","Gambia",2486937,0,0.0
"2020-11-26","Africa","Gambia",2486937,0,0.0
"2020-11-27","Africa","Gambia",2486937,0,0.0
"2020-11-28","Africa","Gambia",2486937,0,0.0
"2020-11-29","Africa","Gambia",2486937,0,0.0
"2020-11-30","Africa","Gambia",2486937,0,0.0
"2020-12-01","Africa","Gambia",2486937,0,0.0
"2020-12-02","Africa","Gambia",2486937,0,0.0
"2020-12-03","Africa","Gambia",2486937,0,0.0
"2020-12-04","Africa","Gambia",2486937,0,0.0
"2020-12-05","Africa","Gambia",2486937,0,0.0
"2020-12-06","Africa","Gambia",2486937,0,0.0
"2020-12-07","Africa","Gambia",2486937,0,0.0
"2020-12-08","Africa","Gambia",2486937,0,0.0
"2020-12-09","Africa","Gambia",2486937,0,0.0
"2020-12-10","Africa","Gambia",2486937,0,0.0
"2020-12-11","Africa","Gambia",2486937,0,0.0
"2020-12-12","Africa","Gambia",2486937,0,0.0
"2020-12-13","Africa","Gambia",2486937,0,0.0
"2020-12-14","Africa","Gambia",2486937,0,0.0
"2020-12-15","Africa","Gambia",2486937,0,0.0
"2020-12-16","Africa","Gambia",2486937,0,0.0
"2020-12-17","Africa","Gambia",2486937,0,0.0
"2020-12-18","Africa","Gambia",2486937,0,0.0
"2020-12-19","Africa","Gambia",2486937,0,0.0
"2020-12-20","Africa","Gambia",2486937,0,0.0
"2020-12-21","Africa","Gambia",2486937,0,0.0
"2020-12-22","Africa","Gambia",2486937,0,0.0
"2020-12-23","Africa","Gambia",2486937,0,0.0
"2020-12-24","Africa","Gambia",2486937,0,0.0
"2020-12-25","Africa","Gambia",2486937,0,0.0
"2020-12-26","Africa","Gambia",2486937,0,0.0
"2020-12-27","Africa","Gambia",2486937,0,0.0
"2020-12-28","Africa","Gambia",2486937,0,0.0
"2020-12-29","Africa","Gambia",2486937,0,0.0
"2020-12-30","Africa","Gambia",2486937,0,0.0
"2020-12-31","Africa","Gambia",2486937,0,0.0
"2021-01-01","Africa","Gambia",2486937,0,0.0
"2021-01-02","Africa","Gambia",2486937,0,0.0
"2021-01-03","Africa","Gambia",2486937,0,0.0
"2021-01-04","Africa","Gambia",2486937,0,0.0
"2021-01-05","Africa","Gambia",2486937,0,0.0
"2021-01-06","Africa","Gambia",2486937,0,0.0
"2021-01-07","Africa","Gambia",2486937,0,0.0
"2021-01-08","Africa","Gambia",2486937,0,0.0
"2021-01-09","Africa","Gambia",2486937,0,0.0
"2021-01-10","Africa","Gambia",2486937,0,0.0
"2021-01-11","Africa","Gambia",2486937,0,0.0
"2021-01-12","Africa","Gambia",2486937,0,0.0
"2021-01-13","Africa","Gambia",2486937,0,0.0
"2021-01-14","Africa","Gambia",2486937,0,0.0
"2021-01-15","Africa","Gambia",2486937,0,0.0
"2021-01-16","Africa","Gambia",2486937,0,0.0
"2021-01-17","Africa","Gambia",2486937,0,0.0
"2021-01-18","Africa","Gambia",2486937,0,0.0
"2021-01-19","Africa","Gambia",2486937,0,0.0
"2021-01-20","Africa","Gambia",2486937,0,0.0
"2021-01-21","Africa","Gambia",2486937,0,0.0
"2021-01-22","Africa","Gambia",2486937,0,0.0
"2021-01-23","Africa","Gambia",2486937,0,0.0
"2021-01-24","Africa","Gambia",2486937,0,0.0
"2021-01-25","Africa","Gambia",2486937,0,0.0
"2021-01-26","Africa","Gambia",2486937,0,0.0
"2021-01-27","Africa","Gambia",2486937,0,0.0
"2021-01-28","Africa","Gambia",2486937,0,0.0
"2021-01-29","Africa","Gambia",2486937,0,0.0
"2021-01-30","Africa","Gambia",2486937,0,0.0
"2021-01-31","Africa","Gambia",2486937,0,0.0
"2021-02-01","Africa","Gambia",2486937,0,0.0
"2021-02-02","Africa","Gambia",2486937,0,0.0
"2021-02-03","Africa","Gambia",2486937,0,0.0
"2021-02-04","Africa","Gambia",2486937,0,0.0
"2021-02-05","Africa","Gambia",2486937,0,0.0
"2021-02-06","Africa","Gambia",2486937,0,0.0
"2021-02-07","Africa","Gambia",2486937,0,0.0
"2021-02-08","Africa","Gambia",2486937,0,0.0
"2021-02-09","Africa","Gambia",2486937,0,0.0
"2021-02-10","Africa","Gambia",2486937,0,0.0
"2021-02-11","Africa","Gambia",2486937,0,0.0
"2021-02-12","Africa","Gambia",2486937,0,0.0
"2021-02-13","Africa","Gambia",2486937,0,0.0
"2021-02-14","Africa","Gambia",2486937,0,0.0
"2021-02-15","Africa","Gambia",2486937,0,0.0
"2021-02-16","Africa","Gambia",2486937,0,0.0
"2021-02-17","Africa","Gambia",2486937,0,0.0
"2021-02-18","Africa","Gambia",2486937,0,0.0
"2021-02-19","Africa","Gambia",2486937,0,0.0
"2021-02-20","Africa","Gambia",2486937,0,0.0
"2021-02-21","Africa","Gambia",2486937,0,0.0
"2021-02-22","Africa","Gambia",2486937,0,0.0
"2021-02-23","Africa","Gambia",2486937,0,0.0
"2021-02-24","Africa","Gambia",2486937,0,0.0
"2021-02-25","Africa","Gambia",2486937,0,0.0
"2021-02-26","Africa","Gambia",2486937,0,0.0
"2021-02-27","Africa","Gambia",2486937,0,0.0
"2021-02-28","Africa","Gambia",2486937,0,0.0
"2021-03-01","Africa","Gambia",2486937,0,0.0
"2021-03-02","Africa","Gambia",2486937,0,0.0
"2021-03-03","Africa","Gambia",2486937,0,0.0
"2021-03-04","Africa","Gambia",2486937,0,0.0
"2021-03-05","Africa","Gambia",2486937,0,0.0
"2021-03-06","Africa","Gambia",2486937,0,0.0
"2021-03-07","Africa","Gambia",2486937,0,0.0
"2021-03-08","Africa","Gambia",2486937,0,0.0
"2021-03-09","Africa","Gambia",2486937,0,0.0
"2021-03-10","Africa","Gambia",2486937,281,281.0
"2021-03-11","Africa","Gambia",2486937,281,562.0
"2021-03-12","Africa","Gambia",2486937,281,843.0
"2021-03-13","Africa","Gambia",2486937,281,1124.0
"2021-03-14","Africa","Gambia",2486937,281,1405.0
"2021-03-15","Africa","Gambia",2486937,281,1686.0
"2021-03-16","Africa","Gambia",2486937,281,1967.0
"2021-03-17","Africa","Gambia",2486937,281,2248.0
"2021-03-18","Africa","Gambia",2486937,281,2529.0
"2021-03-19","Africa","Gambia",2486937,281,2810.0
"2021-03-20","Africa","Gambia",2486937,281,3091.0
"2021-03-21","Africa","Gambia",2486937,281,3372.0
"2021-03-22","Africa","Gambia",2486937,281,3653.0
"2021-03-23","Africa","Gambia",2486937,281,3934.0
"2021-03-24","Africa","Gambia",2486937,281,4215.0
"2021-03-25","Africa","Gambia",2486937,281,4496.0
"2021-03-26","Africa","Gambia",2486937,281,4777.0
"2021-03-27","Africa","Gambia",2486937,281,5058.0
"2021-03-28","Africa","Gambia",2486937,281,5339.0
"2021-03-29","Africa","Gambia",2486937,357,5696.0
"2021-03-30","Africa","Gambia",2486937,434,6130.0
"2021-03-31","Africa","Gambia",2486937,510,6640.0
"2021-04-01","Africa","Gambia",2486937,586,7226.0
"2021-04-02","Africa","Gambia",2486937,662,7888.0
"2021-04-03","Africa","Gambia",2486937,738,8626.0
"2021-04-04","Africa","Gambia",2486937,814,9440.0
"2021-04-05","Africa","Gambia",2486937,814,10254.0
"2021-04-06","Africa","Gambia",2486937,814,11068.0
"2021-04-07","Africa","Gambia",2486937,891,11959.0
"2021-04-08","Africa","Gambia",2486937,968,12927.0
"2021-04-09","Africa","Gambia",2486937,1045,13972.0
"2021-04-10","Africa","Gambia",2486937,969,14941.0
"2021-04-11","Africa","Gambia",2486937,893,15834.0
"2021-04-12","Africa","Gambia",2486937,816,16650.0
"2021-04-13","Africa","Gambia",2486937,740,17390.0
"2021-04-14","Africa","Gambia",2486937,586,17976.0
"2021-04-15","Africa","Gambia",2486937,433,18409.0
"2021-04-16","Africa","Gambia",2486937,279,18688.0
"2021-04-17","Africa","Gambia",2486937,279,18967.0
"2021-04-18","Africa","Gambia",2486937,279,19246.0
"2021-04-19","Africa","Gambia",2486937,279,19525.0
"2021-04-20","Africa","Gambia",2486937,279,19804.0
"2021-04-21","Africa","Gambia",2486937,279,20083.0
"2021-04-22","Africa","Gambia",2486937,279,20362.0
"2021-04-23","Africa","Gambia",2486937,279,20641.0
"2021-04-24","Africa","Gambia",2486937,279,20920.0
"2021-04-25","Africa","Gambia",2486937,288,21208.0
"2021-04-26","Africa","Gambia",2486937,296,21504.0
"2021-04-27","Africa","Gambia",2486937,305,21809.0
"2021-04-28","Africa","Gambia",2486937,314,22123.0
"2021-04-29","Africa","Gambia",2486937,322,22445.0
"2021-04-30","Africa","Gambia",2486937,331,22776.0
"2021-05-01","Africa","Gambia",2486937,340,23116.0
"2021-05-02","Africa","Gambia",2486937,340,23456.0
"2021-05-03","Africa","Gambia",2486937,340,23796.0
"2021-05-04","Africa","Gambia",2486937,340,24136.0
"2021-05-05","Africa","Gambia",2486937,340,24476.0
"2021-05-06","Africa","Gambia",2486937,319,24795.0
"2021-05-07","Africa","Gambia",2486937,299,25094.0
"2021-05-08","Africa","Gambia",2486937,278,25372.0
"2021-05-09","Africa","Gambia",2486937,258,25630.0
"2021-05-10","Africa","Gambia",2486937,233,25863.0
"2021-05-11","Africa","Gambia",2486937,208,26071.0
"2021-05-12","Africa","Gambia",2486937,184,26255.0
"2021-05-13","Africa","Gambia",2486937,180,26435.0
"2021-05-14","Africa","Gambia",2486937,176,26611.0
"2021-05-15","Africa","Gambia",2486937,172,26783.0
"2021-05-16","Africa","Gambia",2486937,168,26951.0
"2021-05-17","Africa","Gambia",2486937,168,27119.0
"2021-05-18","Africa","Gambia",2486937,169,27288.0
"2021-05-19","Africa","Gambia",2486937,169,27457.0
"2021-05-20","Africa","Gambia",2486937,169,27626.0
"2021-05-21","Africa","Gambia",2486937,169,27795.0
"2021-05-22","Africa","Gambia",2486937,169,27964.0
"2021-05-23","Africa","Gambia",2486937,169,28133.0
"2021-05-24","Africa","Gambia",2486937,169,28302.0
"2021-05-25","Africa","Gambia",2486937,169,28471.0
"2021-05-26","Africa","Gambia",2486937,169,28640.0
"2021-05-27","Africa","Gambia",2486937,169,28809.0
"2021-05-28","Africa","Gambia",2486937,169,28978.0
"2021-05-29","Africa","Gambia",2486937,169,29147.0
"2021-05-30","Africa","Gambia",2486937,169,29316.0
"2021-05-31","Africa","Gambia",2486937,169,29485.0
"2021-06-01","Africa","Gambia",2486937,167,29652.0
"2021-06-02","Africa","Gambia",2486937,166,29818.0
"2021-06-03","Africa","Gambia",2486937,165,29983.0
"2021-06-04","Africa","Gambia",2486937,163,30146.0
"2021-06-05","Africa","Gambia",2486937,162,30308.0
"2021-06-06","Africa","Gambia",2486937,160,30468.0
"2021-06-07","Africa","Gambia",2486937,159,30627.0
"2021-06-08","Africa","Gambia",2486937,159,30786.0
"2021-06-09","Africa","Gambia",2486937,139,30925.0
"2021-06-10","Africa","Gambia",2486937,119,31044.0
"2021-06-11","Africa","Gambia",2486937,99,31143.0
"2021-06-12","Africa","Gambia",2486937,78,31221.0
"2021-06-13","Africa","Gambia",2486937,58,31279.0
"2021-06-14","Africa","Gambia",2486937,38,31317.0
"2021-06-15","Africa","Gambia",2486937,18,31335.0
"2021-06-16","Africa","Gambia",2486937,18,31353.0
"2021-06-17","Africa","Gambia",2486937,18,31371.0
"2021-06-18","Africa","Gambia",2486937,18,31389.0
"2021-06-19","Africa","Gambia",2486937,18,31407.0
"2021-06-20","Africa","Gambia",2486937,18,31425.0
"2021-06-21","Africa","Gambia",2486937,18,31443.0
"2021-06-22","Africa","Gambia",2486937,18,31461.0
"2021-06-23","Africa","Gambia",2486937,18,31479.0
"2021-06-24","Africa","Gambia",2486937,25,31504.0
"2021-06-25","Africa","Gambia",2486937,32,31536.0
"2021-06-26","Africa","Gambia",2486937,38,31574.0
"2021-06-27","Africa","Gambia",2486937,45,31619.0
"2021-06-28","Africa","Gambia",2486937,52,31671.0
"2021-06-29","Africa","Gambia",2486937,59,31730.0
"2021-06-30","Africa","Gambia",2486937,66,31796.0
"2021-07-01","Africa","Gambia",2486937,58,31854.0
"2021-07-02","Africa","Gambia",2486937,49,31903.0
"2021-07-03","Africa","Gambia",2486937,41,31944.0
"2021-07-04","Africa","Gambia",2486937,32,31976.0
"2021-07-05","Africa","Gambia",2486937,24,32000.0
"2021-07-06","Africa","Gambia",2486937,15,32015.0
"2021-07-07","Africa","Gambia",2486937,7,32022.0
"2021-07-08","Africa","Gambia",2486937,7,32029.0
"2021-07-09","Africa","Gambia",2486937,7,32036.0
"2021-07-10","Africa","Gambia",2486937,7,32043.0
"2021-07-11","Africa","Gambia",2486937,7,32050.0
"2021-07-12","Africa","Gambia",2486937,7,32057.0
"2021-07-13","Africa","Gambia",2486937,7,32064.0
"2021-07-14","Africa","Gambia",2486937,7,32071.0
"2021-07-15","Africa","Gambia",2486937,7,32078.0
"2021-07-16","Africa","Gambia",2486937,517,32595.0
"2021-07-17","Africa","Gambia",2486937,1027,33622.0
"2021-07-18","Africa","Gambia",2486937,1537,35159.0
"2021-07-19","Africa","Gambia",2486937,2048,37207.0
"2021-07-20","Africa","Gambia",2486937,2558,39765.0
"2021-07-21","Africa","Gambia",2486937,3068,42833.0
"2021-07-22","Africa","Gambia",2486937,3578,46411.0
"2021-07-23","Africa","Gambia",2486937,3578,49989.0
"2021-07-24","Africa","Gambia",2486937,3578,53567.0
"2021-07-25","Africa","Gambia",2486937,3578,57145.0
"2021-07-26","Africa","Gambia",2486937,3578,60723.0
"2021-07-27","Africa","Gambia",2486937,3578,64301.0
"2021-07-28","Africa","Gambia",2486937,3578,67879.0
"2021-07-29","Africa","Gambia",2486937,3578,71457.0
"2021-07-30","Africa","Gambia",2486937,3578,75035.0
"2021-07-31","Africa","Gambia",2486937,3578,78613.0
"2021-08-01","Africa","Gambia",2486937,3578,82191.0
"2021-08-02","Africa","Gambia",2486937,3578,85769.0
"2021-08-03","Africa","Gambia",2486937,3578,89347.0
"2021-08-04","Africa","Gambia",2486937,3578,92925.0
"2021-08-05","Africa","Gambia",2486937,3578,96503.0
"2021-08-06","Africa","Gambia",2486937,3578,100081.0
"2021-08-07","Africa","Gambia",2486937,3578,103659.0
"2021-08-08","Africa","Gambia",2486937,3578,107237.0
"2021-08-09","Africa","Gambia",2486937,3578,110815.0
"2021-08-10","Africa","Gambia",2486937,3578,114393.0
"2021-08-11","Africa","Gambia",2486937,3578,117971.0
"2021-08-12","Africa","Gambia",2486937,3578,121549.0
"2021-08-13","Africa","Gambia",2486937,3578,125127.0
"2021-08-14","Africa","Gambia",2486937,3578,128705.0
"2021-08-15","Africa","Gambia",2486937,3578,132283.0
"2021-08-16","Africa","Gambia",2486937,3578,135861.0
"2021-08-17","Africa","Gambia",2486937,3578,139439.0
"2021-08-18","Africa","Gambia",2486937,3578,143017.0
"2021-08-19","Africa","Gambia",2486937,3578,146595.0
"2021-08-20","Africa","Gambia",2486937,3578,150173.0
"2021-08-21","Africa","Gambia",2486937,3578,153751.0
"2021-08-22","Africa","Gambia",2486937,3578,157329.0
"2021-08-23","Africa","Gambia",2486937,3578,160907.0
"2021-08-24","Africa","Gambia",2486937,3282,164189.0
"2021-08-25","Africa","Gambia",2486937,2987,167176.0
"2021-08-26","Africa","Gambia",2486937,2537,169713.0
"2021-08-27","Africa","Gambia",2486937,2087,171800.0
"2021-08-28","Africa","Gambia",2486937,1637,173437.0
"2021-08-29","Africa","Gambia",2486937,1163,174600.0
"2021-08-30","Africa","Gambia",2486937,781,175381.0
"2021-08-31","Africa","Gambia",2486937,695,176076.0
"2021-09-01","Africa","Gambia",2486937,550,176626.0
"2021-09-02","Africa","Gambia",2486937,558,177184.0
"2021-09-03","Africa","Gambia",2486937,567,177751.0
"2021-09-04","Africa","Gambia",2486937,551,178302.0
"2021-09-05","Africa","Gambia",2486937,560,178862.0
"2021-09-06","Africa","Gambia",2486937,476,179338.0
"2021-09-07","Africa","Gambia",2486937,392,179730.0
"2021-09-08","Africa","Gambia",2486937,361,180091.0
"2021-09-09","Africa","Gambia",2486937,330,180421.0
"2021-09-10","Africa","Gambia",2486937,300,180721.0
"2021-09-11","Africa","Gambia",2486937,293,181014.0
"2021-09-12","Africa","Gambia",2486937,286,181300.0
"2021-09-13","Africa","Gambia",2486937,280,181580.0
"2021-09-14","Africa","Gambia",2486937,274,181854.0
"2021-09-15","Africa","Gambia",2486937,274,182128.0
"2021-09-16","Africa","Gambia",2486937,274,182402.0
"2021-09-17","Africa","Gambia",2486937,274,182676.0
"2021-09-18","Africa","Gambia",2486937,274,182950.0
"2021-09-19","Africa","Gambia",2486937,274,183224.0
"2021-09-20","Africa","Gambia",2486937,274,183498.0
"2021-09-21","Africa","Gambia",2486937,274,183772.0
"2021-09-22","Africa","Gambia",2486937,254,184026.0
"2021-09-23","Africa","Gambia",2486937,234,184260.0
"2021-09-24","Africa","Gambia",2486937,214,184474.0
"2021-09-25","Africa","Gambia",2486937,194,184668.0
"2021-09-26","Africa","Gambia",2486937,174,184842.0
"2021-09-27","Africa","Gambia",2486937,155,184997.0
"2021-09-28","Africa","Gambia",2486937,135,185132.0
"2021-09-29","Africa","Gambia",2486937,135,185267.0
"2021-09-30","Africa","Gambia",2486937,330,185597.0
"2021-10-01","Africa","Gambia",2486937,526,186123.0
"2021-10-02","Africa","Gambia",2486937,721,186844.0
"2021-10-03","Africa","Gambia",2486937,917,187761.0
"2021-10-04","Africa","Gambia",2486937,1112,188873.0
"2021-10-05","Africa","Gambia",2486937,1308,190181.0
"2021-10-06","Africa","Gambia",2486937,1503,191684.0
"2021-10-07","Africa","Gambia",2486937,1503,193187.0
"2021-10-08","Africa","Gambia",2486937,1503,194690.0
"2021-10-09","Africa","Gambia",2486937,1503,196193.0
"2021-10-10","Africa","Gambia",2486937,1503,197696.0
"2021-10-11","Africa","Gambia",2486937,1503,199199.0
"2021-10-12","Africa","Gambia",2486937,1503,200702.0
"2021-10-13","Africa","Gambia",2486937,1503,202205.0
"2021-10-14","Africa","Gambia",2486937,1503,203708.0
"2021-10-15","Africa","Gambia",2486937,1503,205211.0
"2021-10-16","Africa","Gambia",2486937,1503,206714.0
"2021-10-17","Africa","Gambia",2486937,1503,208217.0
"2021-10-18","Africa","Gambia",2486937,1503,209720.0
"2021-10-19","Africa","Gambia",2486937,1503,211223.0
"2021-10-20","Africa","Gambia",2486937,1862,213085.0
"2021-10-21","Africa","Gambia",2486937,2221,215306.0
"2021-10-22","Africa","Gambia",2486937,2580,217886.0
"2021-10-23","Africa","Gambia",2486937,2490,220376.0
"2021-10-24","Africa","Gambia",2486937,2399,222775.0
"2021-10-25","Africa","Gambia",2486937,2309,225084.0
"2021-10-26","Africa","Gambia",2486937,2219,227303.0
"2021-10-27","Africa","Gambia",2486937,1761,229064.0
"2021-10-28","Africa","Gambia",2486937,1303,230367.0
"2021-10-29","Africa","Gambia",2486937,845,231212.0
"2021-10-30","Africa","Gambia",2486937,837,232049.0
"2021-10-31","Africa","Gambia",2486937,828,232877.0
"2021-11-01","Africa","Gambia",2486937,742,233619.0
"2021-11-02","Africa","Gambia",2486937,656,234275.0
"2021-11-03","Africa","Gambia",2486937,578,234853.0
"2021-11-04","Africa","Gambia",2486937,500,235353.0
"2021-11-05","Africa","Gambia",2486937,423,235776.0
"2021-11-06","Africa","Gambia",2486937,345,236121.0
"2021-11-07","Africa","Gambia",2486937,236,236357.0
"2021-11-08","Africa","Gambia",2486937,205,236562.0
"2021-11-09","Africa","Gambia",2486937,174,236736.0
"2021-11-10","Africa","Gambia",2486937,143,236879.0
"2021-11-11","Africa","Gambia",2486937,112,236991.0
"2021-11-12","Africa","Gambia",2486937,81,237072.0
"2021-11-13","Africa","Gambia",2486937,50,237122.0
"2021-11-14","Africa","Gambia",2486937,50,237172.0
"2021-11-15","Africa","Gambia",2486937,50,237222.0
"2021-11-16","Africa","Gambia",2486937,51,237273.0
"2021-11-17","Africa","Gambia",2486937,51,237324.0
"2021-11-18","Africa","Gambia",2486937,51,237375.0
"2021-11-19","Africa","Gambia",2486937,51,237426.0
"2021-11-20","Africa","Gambia",2486937,52,237478.0
"2021-11-21","Africa","Gambia",2486937,52,237530.0
"2021-11-22","Africa","Gambia",2486937,85,237615.0
"2021-11-23","Africa","Gambia",2486937,119,237734.0
"2021-11-24","Africa","Gambia",2486937,152,237886.0
"2021-11-25","Africa","Gambia",2486937,185,238071.0
"2021-11-26","Africa","Gambia",2486937,219,238290.0
"2021-11-27","Africa","Gambia",2486937,252,238542.0
"2021-11-28","Africa","Gambia",2486937,285,238827.0
"2021-11-29","Africa","Gambia",2486937,285,239112.0
"2021-11-30","Africa","Gambia",2486937,285,239397.0
"2021-12-01","Africa","Gambia",2486937,285,239682.0
"2021-12-02","Africa","Gambia",2486937,285,239967.0
"2021-12-03","Africa","Gambia",2486937,280,240247.0
"2021-12-04","Africa","Gambia",2486937,274,240521.0
"2021-12-05","Africa","Gambia",2486937,268,240789.0
"2021-12-06","Africa","Gambia",2486937,262,241051.0
"2021-12-07","Africa","Gambia",2486937,256,241307.0
"2021-12-08","Africa","Gambia",2486937,250,241557.0
"2021-12-09","Africa","Gambia",2486937,244,241801.0
"2021-12-10","Africa","Gambia",2486937,244,242045.0
"2021-12-11","Africa","Gambia",2486937,244,242289.0
"2021-12-12","Africa","Gambia",2486937,348,242637.0
